,start,stop,Fst
258,1651200,1683200,0.1805148625161652
259,1657600,1689600,0.18337276859644083
260,1664000,1696000,0.18413907801264187
261,1670400,1702400,0.18747150898670847
262,1676800,1708800,0.18936314924494552
263,1683200,1715200,0.194465564372498
264,1689600,1721600,0.1919255749382609
265,1696000,1728000,0.19412165101668014
266,1702400,1734400,0.1965833331906138
267,1708800,1740800,0.1962961756066387
268,1715200,1747200,0.18100965775920586
269,1721600,1753600,0.17371183343606478
270,1728000,1760000,0.17172411731917478
271,1734400,1766400,0.16673028090307232
272,1740800,1772800,0.16579992269096924
273,1747200,1779200,0.1621369745233486
274,1753600,1785600,0.16597719227314064
275,1760000,1792000,0.16591333962331895
276,1766400,1798400,0.16444832828219308
277,1772800,1804800,0.17745401424200297
278,1779200,1811200,0.18095939193835042
279,1785600,1817600,0.18591570174480557
280,1792000,1824000,0.18673099394399267
281,1798400,1830400,0.19694933922630478
282,1804800,1836800,0.20911726988091478
283,1811200,1843200,0.21431080597989027
284,1817600,1849600,0.2105948549272694
285,1824000,1856000,0.21323835387518603
286,1830400,1862400,0.21515551962355525
287,1836800,1868800,0.2058995438008507
288,1843200,1875200,0.2011171144628829
289,1849600,1881600,0.20002967322873336
290,1856000,1888000,0.19659924185534738
291,1862400,1894400,0.1938924431636396
292,1868800,1900800,0.19675755914829451
293,1875200,1907200,0.1951113574627671
294,1881600,1913600,0.1795153844736084
295,1888000,1920000,0.16146248012446743
296,1894400,1926400,0.15800339904754304
297,1900800,1932800,0.15908705680515461
298,1907200,1939200,0.15199490966703522
299,1913600,1945600,0.15660851126666236
300,1920000,1952000,0.16538320005240145
301,1926400,1958400,0.1723255070633309
302,1932800,1964800,0.17923265839408029
303,1939200,1971200,0.17890304335623208
304,1945600,1977600,0.1841598315980737
305,1952000,1984000,0.18096971445467877
306,1958400,1990400,0.18307536376978573
307,1964800,1996800,0.18472453866331565
308,1971200,2003200,0.18241148247776148
309,1977600,2009600,0.19218586854343392
310,1984000,2016000,0.18686724137189753
311,1990400,2022400,0.18233306068507107
312,1996800,2028800,0.17496643413432408
313,2003200,2035200,0.17362342062727157
314,2009600,2041600,0.17219467978376576
315,2016000,2048000,0.16345204438425767
316,2022400,2054400,0.16227365218054093
317,2028800,2060800,0.16237426441895603
318,2035200,2067200,0.17975126527677127
319,2041600,2073600,0.17896881654556585
320,2048000,2080000,0.17669264249500918
321,2054400,2086400,0.18258489437711975
322,2060800,2092800,0.18596578782504974
323,2067200,2099200,0.18889224115063913
324,2073600,2105600,0.18137206942585907
325,2080000,2112000,0.19090786510178395
326,2086400,2118400,0.1899124370495626
327,2092800,2124800,0.17518492973803504
328,2099200,2131200,0.18189557698639258
329,2105600,2137600,0.18612223633356798
330,2112000,2144000,0.19250356127171606
331,2118400,2150400,0.18634905154084516
332,2124800,2156800,0.1917828642882386
333,2131200,2163200,0.19799612201084238
334,2137600,2169600,0.20444290692157518
335,2144000,2176000,0.21169225962859828
336,2150400,2182400,0.20407016649618073
337,2156800,2188800,0.2047039053370526
338,2163200,2195200,0.20662444702378954
339,2169600,2201600,0.2101727192726603
340,2176000,2208000,0.20301321826728813
341,2182400,2214400,0.20221357380165275
342,2188800,2220800,0.2021104198398672
343,2195200,2227200,0.19602503615487626
344,2201600,2233600,0.19064366802055874
345,2208000,2240000,0.19064824979775885
346,2214400,2246400,0.18564249680031886
347,2220800,2252800,0.17777956399430309
348,2227200,2259200,0.17973960314812445
349,2233600,2265600,0.18218908640835405
350,2240000,2272000,0.1822834199269848
351,2246400,2278400,0.18029269559568956
352,2252800,2284800,0.1689251642828592
353,2259200,2291200,0.1651423831159332
354,2265600,2297600,0.1581665734723768
355,2272000,2304000,0.15968427643818045
356,2278400,2310400,0.1579865686022095
357,2284800,2316800,0.15471123978226575
358,2291200,2323200,0.16495319488300927
359,2297600,2329600,0.16953308293999386
360,2304000,2336000,0.17409781202261804
361,2310400,2342400,0.1762382796049777
362,2316800,2348800,0.1831953591523933
363,2323200,2355200,0.17504360773434388
364,2329600,2361600,0.18469612561120577
365,2336000,2368000,0.19153278162188847
366,2342400,2374400,0.19624159890610518
367,2348800,2380800,0.1885375549544046
368,2355200,2387200,0.1859070128360464
369,2361600,2393600,0.19091404690407568
370,2368000,2400000,0.18595233339321265
371,2374400,2406400,0.18193101157769115
372,2380800,2412800,0.17553451562562972
373,2387200,2419200,0.17979035157144774
374,2393600,2425600,0.17763642894615592
375,2400000,2432000,0.18370209648104782
376,2406400,2438400,0.18099233147341404
377,2412800,2444800,0.17475052415917136
378,2419200,2451200,0.17429424500687526
379,2425600,2457600,0.16614536078829062
380,2432000,2464000,0.16633936723870285
381,2438400,2470400,0.16909475764140453
382,2444800,2476800,0.1667047754589237
383,2451200,2483200,0.16874719842376543
384,2457600,2489600,0.17418537268643208
385,2464000,2496000,0.18148054360438165
386,2470400,2502400,0.18305345997973016
387,2476800,2508800,0.1715455490998393
388,2483200,2515200,0.16976279472708236
389,2489600,2521600,0.1584002027373004
390,2496000,2528000,0.1604520370632857
391,2502400,2534400,0.16920459143655953
392,2508800,2540800,0.17946381826304666
393,2515200,2547200,0.18773915873447913
394,2521600,2553600,0.1827230853842792
395,2528000,2560000,0.19735621080619375
396,2534400,2566400,0.18375438147054612
397,2540800,2572800,0.17471374955407287
398,2547200,2579200,0.16825679490419607
399,2553600,2585600,0.17111616169360977
400,2560000,2592000,0.18255469985356332
401,2566400,2598400,0.18162215314920516
402,2572800,2604800,0.18445556047139014
403,2579200,2611200,0.18468032626855896
404,2585600,2617600,0.17502712345281077
405,2592000,2624000,0.1663788769688105
406,2598400,2630400,0.1640043661887535
407,2604800,2636800,0.1658694677432703
408,2611200,2643200,0.17584684622232222
409,2617600,2649600,0.1862737344805456
410,2624000,2656000,0.19571214559700686
411,2630400,2662400,0.19636184774934298
412,2636800,2668800,0.1940336961181976
413,2643200,2675200,0.18515503984545412
414,2649600,2681600,0.17683862329203354
415,2656000,2688000,0.1623303371264851
416,2662400,2694400,0.1730866787858586
417,2668800,2700800,0.1810641894444743
418,2675200,2707200,0.18135198623516136
419,2681600,2713600,0.18170990013599908
420,2688000,2720000,0.18389235376987667
421,2694400,2726400,0.19578656295711264
422,2700800,2732800,0.1884775099990512
423,2707200,2739200,0.18211395265638583
424,2713600,2745600,0.18974666271327598
425,2720000,2752000,0.19094853927507321
426,2726400,2758400,0.19126887571680817
427,2732800,2764800,0.1893724939731882
428,2739200,2771200,0.19176832738119665
429,2745600,2777600,0.19647836802371335
430,2752000,2784000,0.19391898841021998
431,2758400,2790400,0.2004296926834407
432,2764800,2796800,0.20961584297912267
433,2771200,2803200,0.20681580515160827
434,2777600,2809600,0.2045493771914512
435,2784000,2816000,0.20224445828240703
436,2790400,2822400,0.19941822615946453
437,2796800,2828800,0.1941136783499407
438,2803200,2835200,0.19336981136901304
439,2809600,2841600,0.19950431940940336
440,2816000,2848000,0.2041385362375008
441,2822400,2854400,0.20364033411642907
442,2828800,2860800,0.20309586813913347
443,2835200,2867200,0.20254414086230735
444,2841600,2873600,0.2059953489219138
445,2848000,2880000,0.20023195143797995
446,2854400,2886400,0.1912376599729027
447,2860800,2892800,0.1953647158328503
448,2867200,2899200,0.20076398642777013
449,2873600,2905600,0.19279181226930572
450,2880000,2912000,0.1827748373208422
451,2886400,2918400,0.1835316018579445
452,2892800,2924800,0.18643206553885805
453,2899200,2931200,0.18249168679523564
454,2905600,2937600,0.1764939193600171
455,2912000,2944000,0.18756062506519547
456,2918400,2950400,0.18897166440320928
457,2924800,2956800,0.19856178916188286
458,2931200,2963200,0.20311479667953256
459,2937600,2969600,0.20711192048776214
460,2944000,2976000,0.20643832089448894
461,2950400,2982400,0.2089111296516432
462,2956800,2988800,0.21403197338110405
463,2963200,2995200,0.20209773252529345
464,2969600,3001600,0.19152062864436187
465,2976000,3008000,0.1830121957119794
466,2982400,3014400,0.1855526204409864
467,2988800,3020800,0.1819809920885333
468,2995200,3027200,0.17135694763132645
469,3001600,3033600,0.16978439622028593
470,3008000,3040000,0.16252766788019885
471,3014400,3046400,0.15802903418602043
472,3020800,3052800,0.1526603533014644
473,3027200,3059200,0.15408269135871688
474,3033600,3065600,0.15222384918250162
475,3040000,3072000,0.15340291416602045
476,3046400,3078400,0.1612868813218134
477,3052800,3084800,0.16937816714737464
478,3059200,3091200,0.17469332419157538
479,3065600,3097600,0.17426121969364955
480,3072000,3104000,0.17726850141549066
481,3078400,3110400,0.17205310529714538
482,3084800,3116800,0.17591488595500535
483,3091200,3123200,0.17938010288312972
484,3097600,3129600,0.1757646704692416
485,3104000,3136000,0.17674009952379036
486,3110400,3142400,0.17852639621329802
487,3116800,3148800,0.187736408422761
488,3123200,3155200,0.18860162409022763
489,3129600,3161600,0.18139375782750541
490,3136000,3168000,0.1777678538299172
491,3142400,3174400,0.17395304604051753
492,3148800,3180800,0.1769261915385155
493,3155200,3187200,0.1687204262230703
494,3161600,3193600,0.16646698810903762
495,3168000,3200000,0.17063731483046
496,3174400,3206400,0.17665459634050315
497,3180800,3212800,0.17517104904309166
498,3187200,3219200,0.17363317250006807
499,3193600,3225600,0.18135436614692996
500,3200000,3232000,0.17963196238981133
501,3206400,3238400,0.17274174227366243
502,3212800,3244800,0.17520999619327754
503,3219200,3251200,0.18602657555195623
504,3225600,3257600,0.18492933078422408
505,3232000,3264000,0.18797974250203384
506,3238400,3270400,0.1847832312106096
507,3244800,3276800,0.187887799985386
508,3251200,3283200,0.1844858489055445
509,3257600,3289600,0.1706309405069377
510,3264000,3296000,0.16979268526905472
511,3270400,3302400,0.16717241777153258
512,3276800,3308800,0.1686489545855281
513,3283200,3315200,0.16833948522790274
514,3289600,3321600,0.1632910854685258
515,3296000,3328000,0.16947241050737147
516,3302400,3334400,0.1677992132104369
517,3308800,3340800,0.16488862875813368
518,3315200,3347200,0.1763656016777191
519,3321600,3353600,0.1699505600483194
520,3328000,3360000,0.18011506776627345
521,3334400,3366400,0.1892318919405803
522,3340800,3372800,0.1881098343989304
523,3347200,3379200,0.19166553373904568
524,3353600,3385600,0.1851120464593439
525,3360000,3392000,0.20196134623475923
526,3366400,3398400,0.19996614506770316
527,3372800,3404800,0.19343232094524768
528,3379200,3411200,0.1958070910380742
529,3385600,3417600,0.18867983333224755
530,3392000,3424000,0.20347648266525226
531,3398400,3430400,0.19750962546280096
532,3404800,3436800,0.19004314140713977
533,3411200,3443200,0.1883615156906336
534,3417600,3449600,0.1883668177305131
535,3424000,3456000,0.19531629440877318
536,3430400,3462400,0.1763681427515189
537,3436800,3468800,0.17677282002639824
538,3443200,3475200,0.18134642131708803
539,3449600,3481600,0.1790404579040712
540,3456000,3488000,0.18066744767003148
541,3462400,3494400,0.18256837842663573
542,3468800,3500800,0.18450046280385943
543,3475200,3507200,0.18329958212438002
544,3481600,3513600,0.1779014784500337
545,3488000,3520000,0.18135637011383215
546,3494400,3526400,0.1766002768982806
547,3500800,3532800,0.17380974452792183
548,3507200,3539200,0.17111770846552155
549,3513600,3545600,0.16946548227886452
550,3520000,3552000,0.17202855369561887
551,3526400,3558400,0.16891329054039095
552,3532800,3564800,0.17046801785245674
553,3539200,3571200,0.17172317705512635
554,3545600,3577600,0.17550593119499713
555,3552000,3584000,0.17685956426209629
556,3558400,3590400,0.18007373665058837
557,3564800,3596800,0.18218494470516525
558,3571200,3603200,0.18484427901572814
559,3577600,3609600,0.18389194868470965
560,3584000,3616000,0.1853390166239707
561,3590400,3622400,0.18460824128591788
562,3596800,3628800,0.18812379000293883
563,3603200,3635200,0.19351654739307275
564,3609600,3641600,0.19333476181389667
565,3616000,3648000,0.1914265269595177
566,3622400,3654400,0.1899988567526929
567,3628800,3660800,0.19200815219952713
568,3635200,3667200,0.1796912593095007
569,3641600,3673600,0.17591891386649136
570,3648000,3680000,0.17625585381823705
571,3654400,3686400,0.17172682577535778
572,3660800,3692800,0.1685763169237176
573,3667200,3699200,0.1649236513913703
574,3673600,3705600,0.1668474531889568
575,3680000,3712000,0.1624574215267572
576,3686400,3718400,0.15886165336934444
577,3692800,3724800,0.16196650712218616
578,3699200,3731200,0.16877894182395423
579,3705600,3737600,0.1800514245737378
580,3712000,3744000,0.17682988980568787
581,3718400,3750400,0.17073987026679738
582,3724800,3756800,0.1702511132351066
583,3731200,3763200,0.17567931302416337
584,3737600,3769600,0.16372385590438882
585,3744000,3776000,0.14445698717290834
586,3750400,3782400,0.1512059702754274
587,3756800,3788800,0.17253739189363812
588,3763200,3795200,0.18222527724731846
589,3769600,3801600,0.16761020467678306
590,3776000,3808000,0.1803287218023512
591,3782400,3814400,0.19169582440819885
592,3788800,3820800,0.18994891911013004
593,3795200,3827200,0.1808777454307406
594,3801600,3833600,0.19075230381453018
595,3808000,3840000,0.19846236966843486
596,3814400,3846400,0.19721483723492145
597,3820800,3852800,0.18999270256375822
598,3827200,3859200,0.18648187326915477
599,3833600,3865600,0.1793420561691599
600,3840000,3872000,0.16646419834710866
601,3846400,3878400,0.168362764797153
602,3852800,3884800,0.17216140735069888
603,3859200,3891200,0.18130495595524776
604,3865600,3897600,0.18527617368837673
605,3872000,3904000,0.19468134729209347
606,3878400,3910400,0.1866338652173925
607,3884800,3916800,0.18767334211296174
608,3891200,3923200,0.18952102830989767
609,3897600,3929600,0.18492912402644582
610,3904000,3936000,0.18412251842192748
611,3910400,3942400,0.17491693735793898
612,3916800,3948800,0.19011345458977713
613,3923200,3955200,0.1810249461820459
614,3929600,3961600,0.1707875574027486
615,3936000,3968000,0.17646645400370953
616,3942400,3974400,0.18346291608784668
617,3948800,3980800,0.19643738221265636
618,3955200,3987200,0.18743901567600108
619,3961600,3993600,0.18657865123819567
620,3968000,4000000,0.183296923655856
621,3974400,4006400,0.18396603572335268
622,3980800,4012800,0.17848793826956105
623,3987200,4019200,0.1730186055966672
624,3993600,4025600,0.1765860238252738
625,4000000,4032000,0.18317576021795232
626,4006400,4038400,0.18665586073567486
627,4012800,4044800,0.1842550020450305
628,4019200,4051200,0.18779766304108736
629,4025600,4057600,0.18492043626009178
630,4032000,4064000,0.17778723909801697
631,4038400,4070400,0.18225785982364337
632,4044800,4076800,0.19536951438144845
633,4051200,4083200,0.19649294846172385
634,4057600,4089600,0.19888133960253418
635,4064000,4096000,0.19636294518741995
636,4070400,4102400,0.20449775240836665
637,4076800,4108800,0.20050251573370606
638,4083200,4115200,0.18875158028644187
639,4089600,4121600,0.18773525830235438
640,4096000,4128000,0.17648975687460736
641,4102400,4134400,0.17390803933124324
642,4108800,4140800,0.175750125124769
643,4115200,4147200,0.17726462576094354
644,4121600,4153600,0.1744071037819874
645,4128000,4160000,0.16554284085246432
646,4134400,4166400,0.16927600849013053
647,4140800,4172800,0.1690762418630505
648,4147200,4179200,0.16376799695618477
649,4153600,4185600,0.15759880835473114
650,4160000,4192000,0.1632160379342771
651,4166400,4198400,0.18028934443735944
652,4172800,4204800,0.18245344385657952
653,4179200,4211200,0.1813824494327727
654,4185600,4217600,0.17870972373559343
655,4192000,4224000,0.17434752559888436
656,4198400,4230400,0.17616477837868372
657,4204800,4236800,0.17277776507068815
658,4211200,4243200,0.16785554437531638
659,4217600,4249600,0.17423795213492957
660,4224000,4256000,0.17379763968694376
661,4230400,4262400,0.1784154924117912
662,4236800,4268800,0.16788353292834263
663,4243200,4275200,0.1724657270152573
664,4249600,4281600,0.18292337314754384
665,4256000,4288000,0.17643012844580463
666,4262400,4294400,0.17838944619391656
667,4268800,4300800,0.17937131729659694
668,4275200,4307200,0.18383206330516408
669,4281600,4313600,0.1694321212871764
670,4288000,4320000,0.1636961060231488
671,4294400,4326400,0.16817830827454086
672,4300800,4332800,0.16592574506834695
673,4307200,4339200,0.16439191088831276
674,4313600,4345600,0.16372603150716936
675,4320000,4352000,0.16148145394231042
676,4326400,4358400,0.15922860980948914
677,4332800,4364800,0.16414750378790346
678,4339200,4371200,0.1709989731098596
679,4345600,4377600,0.17341223803371184
680,4352000,4384000,0.17178173942920186
681,4358400,4390400,0.17859639385828804
682,4364800,4396800,0.18950323531667332
683,4371200,4403200,0.1894524870157833
684,4377600,4409600,0.18248464873788134
685,4384000,4416000,0.18067130435952872
686,4390400,4422400,0.1792944660435204
687,4396800,4428800,0.17834984162267
688,4403200,4435200,0.17289228731756712
689,4409600,4441600,0.1684923039204468
690,4416000,4448000,0.16723735673998397
691,4422400,4454400,0.1708447320528933
692,4428800,4460800,0.16911954668159224
693,4435200,4467200,0.16610317157950658
694,4441600,4473600,0.1663372509952887
695,4448000,4480000,0.17026676990223713
696,4454400,4486400,0.17501216960747584
697,4460800,4492800,0.1750839222033611
698,4467200,4499200,0.1794621027863044
699,4473600,4505600,0.18391686119296724
700,4480000,4512000,0.18226734933027913
701,4486400,4518400,0.17162995162155076
702,4492800,4524800,0.17392245565929398
703,4499200,4531200,0.17574452291495926
704,4505600,4537600,0.18185907070616084
705,4512000,4544000,0.18106714668713028
706,4518400,4550400,0.18121850836481687
707,4524800,4556800,0.18315497847980516
708,4531200,4563200,0.178343137970345
709,4537600,4569600,0.1818066556061564
710,4544000,4576000,0.1813359663073222
711,4550400,4582400,0.17690150882061095
712,4556800,4588800,0.18147122429386386
713,4563200,4595200,0.18480704681405988
714,4569600,4601600,0.18816133687090736
715,4576000,4608000,0.18818748216688536
716,4582400,4614400,0.18570677751295056
717,4588800,4620800,0.1812534489347901
718,4595200,4627200,0.18213776170893617
719,4601600,4633600,0.17800274309162759
720,4608000,4640000,0.17643518083762683
721,4614400,4646400,0.17414094091920573
722,4620800,4652800,0.17360240726854184
723,4627200,4659200,0.18235950223781175
724,4633600,4665600,0.17919881985808214
725,4640000,4672000,0.1898029015516076
726,4646400,4678400,0.18761043245155015
727,4652800,4684800,0.19235777472344293
728,4659200,4691200,0.19861356604678682
729,4665600,4697600,0.19664422974455908
730,4672000,4704000,0.19552078445930896
731,4678400,4710400,0.19097936197669174
732,4684800,4716800,0.18507122924479347
733,4691200,4723200,0.1741089738492021
734,4697600,4729600,0.16392736833177698
735,4704000,4736000,0.15658733853305445
736,4710400,4742400,0.15604498804092035
737,4716800,4748800,0.15040455371126402
738,4723200,4755200,0.16521408804336415
739,4729600,4761600,0.16971463274786514
740,4736000,4768000,0.16822423944604198
741,4742400,4774400,0.1731383285751795
742,4748800,4780800,0.17625879912852854
743,4755200,4787200,0.18370148192076358
744,4761600,4793600,0.1748876097159384
745,4768000,4800000,0.17263767452008502
746,4774400,4806400,0.18376198362040827
747,4780800,4812800,0.19330212242654674
748,4787200,4819200,0.19066351067843212
749,4793600,4825600,0.19367687104878814
750,4800000,4832000,0.19062665744255386
751,4806400,4838400,0.19570253373095498
752,4812800,4844800,0.18725325080163863
